datetime,f1,f2,f3,pressure,level,states_actual,states_opt,states_same,eff_actual,eff_sur_actual,eff_opt,eff_same_state,opt_feasible,opt_violation,opt_pred_total,d_vs_measured,d_vs_surrogate,d_same_state
2026-06-11 03:57:11,1992.0,390.0,526.4982299804688,0.3236619738270254,4.1053242683410645,1001101,0100111,,48.95814496507624,52.702110290527344,51.704139709472656,,0,42.75152587890625,2985.12158203125,2.7459947443964197,-0.9979705810546875,
2026-06-11 04:07:11,1944.0,388.0,519.5048828125,0.3258115358679902,4.081597328186035,1001101,1100101,,54.5017396165664,52.98794937133789,51.664669036865234,,0,11.1007080078125,2973.04736328125,-2.8370705797011624,-1.3232803344726562,
2026-06-11 04:17:11,2128.0,422.0,0.0,0.321398220389497,4.026330947875977,1001100,0100100,,52.36740681318177,51.22574234008789,52.49665451049805,,1,0.0,2692.52392578125,0.1292476973162735,1.2709121704101562,
2026-06-11 04:27:11,2096.0,448.0,0.0,0.3265795931395361,3.9626736640930176,1001100,0101100,,51.3168883061876,51.88949203491211,52.7149658203125,,1,0.0,2534.53515625,1.3980775141248998,0.8254737854003906,
2026-06-11 04:37:11,2080.0,434.0,0.0,0.3262009002881891,3.9275174140930176,1001100,0101100,,49.01896680878649,51.906822204589844,52.71426010131836,,1,0.0,2534.5009765625,3.695293292531872,0.8074378967285156,
2026-06-11 04:47:11,2080.0,440.0,0.0,0.3276866576718348,3.882957220077514,1001100,0101100,,52.31290617813901,51.981685638427734,52.75297164916992,,1,0.0,2536.6484375,0.44006547103091265,0.7712860107421875,
2026-06-11 04:57:11,2112.0,444.0,0.0,0.3270405900712106,3.812355279922485,1001100,0101100,,51.20502076170992,51.93037033081055,52.75387191772461,,1,0.0,2536.69775390625,1.5488511560146918,0.8235015869140625,
2026-06-11 05:07:11,2176.0,458.0,0.0,0.3289518544954412,3.761284828186035,1001100,0111100,,57.85761677361744,51.874881744384766,53.023624420166016,,1,0.0,2740.340576171875,-4.833992353451421,1.14874267578125,
2026-06-11 05:17:11,2000.0,402.0,0.0,0.3276958847045897,3.804542779922485,1001100,0011100,1001100,53.03794821349469,52.03573226928711,54.0815315246582,53.385921478271484,0,11.75067138671875,2534.4091796875,1.0435833111635162,2.0457992553710938,1.350189208984375
2026-06-11 05:27:11,2048.0,418.0,0.0,0.3258498359427732,3.819444417953491,1001100,0101100,,51.3437989730314,51.959163665771484,52.728797912597656,,1,0.0,2535.254638671875,1.384998939566259,0.7696342468261719,
2026-06-11 05:37:11,2176.0,466.0,0.0,0.3281178505280439,3.7799479961395264,1001100,0111100,,53.9946983700692,51.899662017822266,53.02445602416992,,1,0.0,2755.099609375,-0.9702423458992797,1.1247940063476562,
2026-06-11 05:47:11,1992.0,422.0,0.0,0.3287930034422407,3.799623727798462,1001100,1001100,1001100,51.60483472151962,52.150543212890625,53.409854888916016,53.409854888916016,1,0.0,2462.505859375,1.8050201673963926,1.2593116760253906,1.2593116760253906
2026-06-11 05:57:11,2080.0,444.0,0.0,0.3293334253161561,3.700231552124024,1001100,0101100,,50.918453073493886,52.20203399658203,52.81955337524414,,1,0.0,2541.676513671875,1.9011003017502546,0.6175193786621094,
